game_id,team,season,win,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
S25G01N117,부산KT,2014-2015,0,-1.7849929782128644,0.0661324233609121,-0.2235748966425336,-0.7663369074151144,-0.7542123734627867,-0.9598898060065493,0.02116057059645406,-0.4341980672629261,1.802701913553328,-0.2455532713786454,-0.27158736178083664,0.9355466454232914,-0.3151013618433426,0.18269799313288831
S25G01N122,부산KT,2014-2015,0,-0.7337063598030518,0.10755320471121302,-0.31923878551560947,0.6630675958635058,0.737664825525996,0.12474812868449549,0.938551253673675,-1.4256159044722176,0.7806682032570806,-0.8036683799642118,-0.30329695868027495,0.5929165149097853,0.1804595226143045,-0.011197786775645157
S25G01N126,부산KT,2014-2015,1,-0.5369440776618222,-0.16679342781903164,1.3968900205860555,-1.3971094466711065,-0.20701509114627495,0.517815900332975,2.807726434712377,0.9751795129940729,-2.038798254123752,-0.7676529981511538,-0.36968859577151114,0.4774300235963303,0.1695342767543171,0.2752376680486075
S25G01N133,부산KT,2014-2015,0,-3.985910048163926,0.6627141462034379,1.565427477638492,-0.3571863174379107,1.5056443112915823,-0.840924248522361,1.0290489505971456,0.9804899142324077,-0.9583233617543857,-0.01992766025403425,-0.1464784370601551,-0.09963122955463344,-0.03827588356310133,0.08473696448097164
S25G01N137,부산KT,2014-2015,0,-0.22572729411056328,4.434760209010499,0.3104844221773792,-0.5317340456266016,-0.4823795810466931,1.0412286333850431,2.057624567413032,1.3556101931274516,0.22318947559404123,-0.07238505300681962,0.17332173897217573,-1.7093851293814781,0.6369843330668763,-0.3798398137373852
S25G01N144,부산KT,2014-2015,1,-1.5532047144947072,-0.8730355968747141,0.48020697133587786,0.27452166621638113,-0.4226946190897895,0.2710882904147681,0.9423303711561646,2.354444990581258,0.9391404826549428,-0.05733284026076188,-0.43953711724386346,-0.6345299576314755,-0.1448684641454457,-0.23192708149353036
S25G01N149,부산KT,2014-2015,1,0.9727052318347348,-0.36162064184215836,1.5150364186962455,0.4819510975301967,-1.0244419831772513,1.214833060221467,2.16916867692951,2.9273527015909058,-2.917635876787247,-1.5498417620695726,-1.4003833885773793,-0.9631254566612131,0.4556456649763612,-0.5113958337623511
S25G01N152,부산KT,2014-2015,1,0.30137825340106783,-0.4145253285654892,0.018166639045467198,-0.18297120626195604,0.4534640643899456,0.25520852871479754,2.412666591706197,0.11397680379581472,-0.674470033953251,0.09462941107010106,-1.7515102763116754,-0.7335732454796966,0.1662908636163014,-0.24003037826380547
S25G01N157,부산KT,2014-2015,0,-2.9598651102882663,1.2248627079602397,-0.6107367761219162,0.7383227482852739,-0.6671746950607411,1.2243049609460264,0.916555690754484,0.7937467668041714,1.028976652207587,1.5498670531391365,-0.23498852857383742,0.8384273075491999,-0.4438935467281866,-0.1111187768783171
S25G01N163,부산KT,2014-2015,1,-0.5740008895278159,-2.1257548022054573,-0.9922337998403351,0.0776815157385665,-0.21601927537553658,-0.3586236420093746,3.8555246059384283,1.648473919212594,-2.5919826374861725,2.1816676247786004,0.4286211900978904,-0.6180498282595791,0.19551430971019215,-0.008712583376857649
S25G01N167,부산KT,2014-2015,1,-0.16968716982663712,-1.0931214395973474,1.308506637210838,0.4562235100372201,0.4514901461459318,1.0809603401679746,1.0636947422966865,1.1524096628197582,-0.2566457620707247,-0.3195538075995158,-1.1459266762548608,-0.0012110485776022928,-1.067206603114522,0.14816584819515344
S25G01N171,부산KT,2014-2015,1,1.672733291229988,-1.7136886381413774,0.28616168569706585,-0.9787155577719822,-1.191222175268153,1.5161220169466545,-0.04416692339650542,-0.9648179554781251,-0.027552143111448393,0.6251804265939673,-0.8008899361865852,-0.4147440315166455,0.12094805638545263,0.17855906294315188
